video_id,group,topic,title,description,tags,category_id,published_at,duration,view_count,like_count,comment_count,duration_sec,tags_parsed
GyJDrjHsR-A,Game,LoL,그래 그런 패치도 필요해 스트레스 많이 받을 거야,"안녕하세요 해도리입니다!

2026 데마시아 새 시즌 랭크 시스템 중간 점검입니다.

앞으로도 신규 정보 계속해서 업데이트 할 예정입니다.

'구독' 하시고 유익한 정보 꾸준히 받아보시길 바랍니다!

BGM : UNIVERSAL",LOL|lol|리그오브레전드|엘오엘|스킬|장인|롤 패치|롤 패치노트|롤박사 해도리|해도리|pbe|pbe 패치노트|리메이크|롤 pbe 패치노트|롤 매드무비|lck|롤챔스|페이커|롤드컵|원딜|롤 배치|롤 랭크|롤 강의|롤 영상|T1|프리시즌|롤 프리시즌|신챔|신챔프|롤 스몰더|롤 시즌|롤 아이템|롤 대격변|롤 스플릿|수락 버튼|자헨|신챔 자헨|신챔프 자헨|롤 자헨|롤 새시즌|롤 데마시아|롤 데마시아 시즌|롤 26시즌|롤 신템|롤 신규 아이템|롤 아이템 패치|마법공학 총검|해도리 데마시아|해도리 다음시즌|롤 다음시즌|26.1 패치|롤 26.1 패치|롤 26.1 패치노트|롤 배치고사|롤 배치 30점|롤 30점,20,2026-01-17T02:14:05Z,PT2M24S,144948,996,783,144,LOL lol 리그오브레전드 엘오엘 스킬 장인 롤 패치 롤 패치노트 롤박사 해도리 해도리 pbe pbe 패치노트 리메이크 롤 pbe 패치노트 롤 매드무비 lck 롤챔스 페이커 롤드컵 원딜 롤 배치 롤 랭크 롤 강의 롤 영상 T1 프리시즌 롤 프리시즌 신챔 신챔프 롤 스몰더 롤 시즌 롤 아이템 롤 대격변 롤 스플릿 수락 버튼 자헨 신챔 자헨 신챔프 자헨 롤 자헨 롤 새시즌 롤 데마시아 롤 데마시아 시즌 롤 26시즌 롤 신템 롤 신규 아이템 롤 아이템 패치 마법공학 총검 해도리 데마시아 해도리 다음시즌 롤 다음시즌 26.1 패치 롤 26.1 패치 롤 26.1 패치노트 롤 배치고사 롤 배치 30점 롤 30점
OvZRkANY9_Q,Game,LoL,신규 챔피언 '노라' #리그오브레전드,"?1440p60(QHD)를 지원합니다!?
※공식이 아닌 팬메이드 입니다.
 
25년 시작되고 만들기 시작했는데..... 시간이 벌써.........

-CONTACT
rave.it.03@gmail.com
https://discord.gg/j9hvAxvAKy

※채널 영상을 이용한 2차 수정 및 편집을 절대 금합니다.
※본 채널 이외의 플랫폼에서 업로드 된 영상은 모두 무단 사용입니다. 

-
#리그오브레전드 #팬메이드 #노라 #유미 #리메이크 #스킬 #궁극기 #트레일러 #리워크 #프리뷰 #lol #legueoflegends #remake #fanmade #norra #ult #custom #skills #trailer #rework #preview #season #outplay #신챔 #챔피언 #신규 #출시 #시즌 #콤보 #모드 #패치 #스플릿 #업데이트 #shorts #short",리그오브레전드|제리|롤|신챔|신챔피언|원거리딜러|원딜|lol|league of legends|가이드|강의|스킬|공략|미드|정글|탑|서폿|키아나|벨베스|아이템|신챔프|자작|remake|AP|닐라|팬메이드|레이브잇|Rave it|그웬|zilean|질리언|리메이크|이즈리얼|유미|yuumi|애쉬|ashe|katarina|카타리나|진|jhin|이렐리아|irelia|매드무비|madmovie|국산게임|다리우스|darius|비공식|가상 패치|럭스|lux|커스텀|custom|skill|리신|대머리|아오 신|아우렐리온 솔|트레일러|출시|녹턴|흐웨이|팬아트|fanart|시네마틱|cinematic|spotlight|unofficial|2048|PC|리워크|rework|코부코|tft|kobuko|롤체|요네|yone|패치|패치노트|세트|전적|와맆|와일드리프트|shorts|short,20,2025-08-26T09:30:27Z,PT1M31S,446867,5130,263,91,리그오브레전드 제리 롤 신챔 신챔피언 원거리딜러 원딜 lol league of legends 가이드 강의 스킬 공략 미드 정글 탑 서폿 키아나 벨베스 아이템 신챔프 자작 remake AP 닐라 팬메이드 레이브잇 Rave it 그웬 zilean 질리언 리메이크 이즈리얼 유미 yuumi 애쉬 ashe katarina 카타리나 진 jhin 이렐리아 irelia 매드무비 madmovie 국산게임 다리우스 darius 비공식 가상 패치 럭스 lux 커스텀 custom skill 리신 대머리 아오 신 아우렐리온 솔 트레일러 출시 녹턴 흐웨이 팬아트 fanart 시네마틱 cinematic spotlight unofficial 2048 PC 리워크 rework 코부코 tft kobuko 롤체 요네 yone 패치 패치노트 세트 전적 와맆 와일드리프트 shorts short
K3DzllmQsLs,Game,LoL,LoL 레전드 매치 | 광주 이스포츠 경기장 [GES 2025 LET'S ESPORTS],"?? 11월의 마지막 날, 광주이스포츠경기장에서 펼쳐지는 레전드 매치 ??

??자세히 보기: https://esports.op.gg/ges2025

?? 주요 프로그램
?진영선택전 (칼바람 나락)
?라이브 토크쇼 진행
?레전드 매치 Bo3
?팬사인회

???? 출연진 라인업
? 탑 : 마린, 칸
? 정글 : 헬리오스, 스피릿
? 미드 : 쿠로, 폰
? 원딜 : 프레이, 꼬꼬갓
? 서폿 : 피글렛, 구거

??? 행사 일정
? 2025년 11월 30일(일) 오후 3시 
? 광주 이스포츠 경기장 (유튜브 / SOOP / 치지직) / OGN 유튜브에서 동시 송출됩니다!

#11월30일 #오후3시 #레전드매치 #리그오브레전드 #렛츠이스포츠",OGN|게임|game|칸|마린|헬리오스|스피릿|쿠로|폰|프레이|꼬꼬갓|피글렛|구거,20,2025-11-30T09:24:48Z,PT3H38M36S,129363,543,7,13116,OGN 게임 game 칸 마린 헬리오스 스피릿 쿠로 폰 프레이 꼬꼬갓 피글렛 구거
bxw2aavrPNk,Game,LoL,리그 오브 레전드 조별 예선 1~5경기 | 1일차 | 2025 아시아 이스포츠 대회,"2021년 출범한 ‘한중일 이스포츠 대회’가 올해부터 아시아 전역으로 규모를 확대해 ‘아시아 이스포츠 대회’로 새롭게 개최됩니다. 이번 대회는 베트남이스포츠협회(VIRESA)가 주최하며, 대한민국 국가대표팀은 시디즈, 로지텍G, 레비온, 피엔피헬스케어의 후원을 받아 참가합니다.

대회는 11월 20일(목)부터 22일(토)까지 베트남 껀터시 과학기술국 기술교류센터에서 열리며, 대한민국, 중국, 일본, 베트남, 태국 등 5개국에서 총 120여 명의 선수 및 관계자가 참여할 예정입니다.

???? 리그 오브 레전드 국가 대표
- 지도자: Edo 박준석 감독, Gyul 박주원 전력분석관
- 선수단: Soboro 임성민, Willer 김정현, Zinnie 유백진, Ucal 손우현, Paduck 박석현, Career 오형석

0:00:00 방송 시작
0:26:07 대회 소개
0:56:56 조별 예선 1경기, 베트남 vs 일본
1:52:50 조별 예선 2경기, 베트남 vs 태국
2:46:49 조별 예선 3경기, 중국 vs 태국
3:43:34 조별 예선 4경기, 중국 vs 대한민국
4:42:07 조별 예선 5경기, 대한민국 vs 태국

#아시아 #이스포츠 #국가대표",아시아|이스포츠|대회|ECA|대한민국|중국|일본|베트남|태국|리그 오브 레전드|LoL|롤|국가대표|소보로|임성민|윌러|김정현|지니|유백진|우칼|손우현|파덕|박석현|커리어|오형석,20,2025-11-20T13:58:24Z,PT5H15M31S,72495,336,7,18931,아시아 이스포츠 대회 ECA 대한민국 중국 일본 베트남 태국 리그 오브 레전드 LoL 롤 국가대표 소보로 임성민 윌러 김정현 지니 유백진 우칼 손우현 파덕 박석현 커리어 오형석
u-HIbEeNa1I,Game,LoL,2026 시즌 1 원딜의 모든 것 (feat. 프로관전러 P.S) - 리그 오브 레전드,"2026년 시즌 1 원딜 변경점이 게임에 어떤 영향을 미치게 될까요?

원딜 퀘스트와 치명타 패치에 따른 원딜 챔피언 대규모 패치까지 
꼭 알아야 할 원딜만의 가이드를 프로관전러 P.S님과 함께 확인해 보세요!

리그 오브 레전드 - 무료 다운로드 및 플레이
https://signup.kr.riotgames.com/

다양한 채널에서 리그 오브 레전드를 만나보세요.
리그 오브 레전드는 확률형 아이템이 포함된 게임입니다.

다양한 채널에서 리그 오브 레전드를 만나보세요.
리그 오브 레전드는 확률형 아이템이 포함된 게임입니다.

? 리그 오브 레전드(LoL) 공식 인스타그램
?? https://www.instagram.com/leagueoflegendskorea/

? 리그 오브 레전드(LoL) 공식 페이스북
?? https://www.facebook.com/LeagueofLegendsKor/

? 리그 오브 레전드(LoL) 모바일 상점
?? https://riot.com/LoL_mobile_shop_YT

? 리그 오브 레전드 회원가입 & 다운로드
?? https://kr.leagueoflegends.com/ko-kr/",리그오브레전드|리그 오브 레전드|LoL|Leagueoflegends|League of Legends|Riotgames|라이엇 게임즈|프로관전러 PS|원딜|신규시즌|2026 시즌,20,2026-01-07T08:01:14Z,PT11M46S,74136,560,152,706,리그오브레전드 리그 오브 레전드 LoL Leagueoflegends League of Legends Riotgames 라이엇 게임즈 프로관전러 PS 원딜 신규시즌 2026 시즌
NRxVNNtMAWg,Game,LoL,자헨 챔피언 집중탐구 | 게임플레이 - 리그 오브 레전드,"오랜 봉인 끝에 다시 깨어난 자헨으로 불사신이 되어 보세요. 25.23 패치에서 저물지 않는 자, 자헨이 전장으로 복귀합니다.


다양한 채널에서 리그 오브 레전드를 만나보세요.
리그 오브 레전드는 확률형 아이템이 포함된 게임입니다.

? 리그 오브 레전드(LoL) 공식 인스타그램
?? https://www.instagram.com/leagueoflegendskorea/

? 리그 오브 레전드(LoL) 공식 페이스북
?? https://www.facebook.com/LeagueofLegendsKor/

? 리그 오브 레전드(LoL) 모바일 상점
?? https://riot.com/LoL_mobile_shop_YT

? 리그 오브 레전드 회원가입 & 다운로드
?? https://kr.leagueoflegends.com/ko-kr/",리그오브레전드|리그 오브 레전드|LoL|Leagueoflegends|League of Legends|Riotgames|라이엇 게임즈|자헨|롤 신규챔피언|신챔,20,2025-11-10T16:00:39Z,PT3M13S,261989,752,360,193,리그오브레전드 리그 오브 레전드 LoL Leagueoflegends League of Legends Riotgames 라이엇 게임즈 자헨 롤 신규챔피언 신챔
xcblhVAa9fs,Game,LoL,롤드컵에서 페이커만 노린 북미 팀의 최후,"* LCK 공식 파트너 크리에이터

안녕하세요. 롤교육매드무비입니다.
제 채널에 와주셔서 정말 감사합니다 :)

라이엇과 라이엇 코리아에게 2차 창작을 허락받고
2차 창작을 하여
여러분들에게 제공하고 있습니다.

좋아요 와 구독하기는 저에게 가장 큰 힘이 됩니다.
항상 여러분들이 영상을 봐주시기에
힘을 얻습니다.
귀중한 시간 내주셔서 정말 감사드립니다.

유튜브 영상 링크:https://youtu.be/G2eRaaifywQ

#t1  #faker  #페이커 #c9 #롤드컵",t1|c9|t1 c9|c9 t1|페이커|faker|잡았죠|잡았어|페이커 사일러스|사일러스|t1 faker|페이커 명경기|페이커 매드무비|롤드컵|롤드컵 페이커,20,2023-07-14T11:11:52Z,PT59S,4236567,55964,753,59,t1 c9 t1 c9 c9 t1 페이커 faker 잡았죠 잡았어 페이커 사일러스 사일러스 t1 faker 페이커 명경기 페이커 매드무비 롤드컵 롤드컵 페이커
CEo4-AN8Vto,Game,LoL,"2026 시즌 1 테마, 게임플레이 등 | 개발 업데이트 - 리그 오브 레전드","2025년의 마지막 개발 업데이트에 오신 것을 환영합니다! Pabro 님과 Meddler 님이 테마, 랭크 변경 사항, 신속 대전 등 2026 시즌 1의 다양한 요소에 대해 이야기합니다. Phreak 님과 Riot Endstep 님이 2026년 소환사의 협곡에 적용될 게임플레이 변경 사항에 대해 이야기합니다. Dashijador 님과 Riot CallMeKT 님이 WASD 출시에 대해 이야기합니다.

자세한 내용은 개발자 블로그에서 확인해 주세요.
소환사의 협곡 게임플레이: https://leagueoflegends.com/en-gb/news/dev/dev-2026-season-one-gameplay-preview/
신속 대전: https://leagueoflegends.com/ko-kr/news/dev/dev-a-swifter-swiftplay/
랭크: https://leagueoflegends.com/ko-kr/news/dev/dev-ranked-2026/
요약 문서: https://leagueoflegends.com/ko-kr/news/dev/tldw-s1-2026-theme-gameplay-more-dev-update/

시간별 내용:
도입부: 0: 00
시즌 1 테마: 00:37
소환사의 협곡 변경 사항: 02:17
랭크: 10:29
신속 대전: 14:44
WASD: 17:31
???: 20:34
맺음말: 20:57",리그오브레전드|리그 오브 레전드|LoL|Leagueoflegends|League of Legends|Riotgames|라이엇 게임즈,20,2025-12-01T16:00:21Z,PT21M26S,16069,114,81,1286,리그오브레전드 리그 오브 레전드 LoL Leagueoflegends League of Legends Riotgames 라이엇 게임즈
CBheCB_u2ik,Game,LoL,20260131 | 밤마다 찾아오는 수상한 손님들 [HELLMART + Half Sword + 리그 오브 레전드],"0:00 HELLMART
2:52:35 Half Sword
4:29:15 리그 오브 레전드

● 삼식 치지직 : https://chzzk.naver.com/1c231568d0b13de5703b3f6a5e86dc47
● 삼식 유튜브 : https://www.youtube.com/@samsik23
● 삼식 카페 : https://cafe.naver.com/samsik23",삼식|다시보삼|삼식 유튜브|삼식 치지직,20,2026-02-02T17:11:50Z,PT7H54M50S,4753,48,12,28490,삼식 다시보삼 삼식 유튜브 삼식 치지직
UKoej0gEX7Y,Game,LoL,"19분만에 16렙 찍는! 대규모 패치로 신이 된 초패스트 왕귀 ""탑 케일""","키보드 - 앱코 k995p v3 

*타임스태프

0:00 인트로
2:03 케일 vs 사이온
10:32 렝가 vs 세트

  
캐인 생방송 - https://chzzk.naver.com/4b611edc5760d53928e58ff4056b9a78
?문의메일: sj009468@naver.com

#케일#롤",렝가장인|캐인렝가|렝가|롤렝가|탑렝가|롤탑렝가|탑렝가매드무비캐인|리그오브레전드|뉴메타|마나무네|챌린저|rengar|lol|league of legend|c1|캐인|강의,20,2026-01-08T13:47:50Z,PT18M24S,138225,755,105,1104,렝가장인 캐인렝가 렝가 롤렝가 탑렝가 롤탑렝가 탑렝가매드무비캐인 리그오브레전드 뉴메타 마나무네 챌린저 rengar lol league of legend c1 캐인 강의
WP-q3kB64ao,Game,LoL,26.1패치 PS티어리스트,"비지니스 메일: youtubeps@naver.com
* 유튜브, LOL.PS를 통한 다양한 광고 문의 가능합니다.

PS채널이 직접 운영하는 '리그오브레전드 포탈 사이트'
https://lol.ps/
챔피언 빌드 검색부터, PS표 티어리스트까지 실시간으로 확인하세요.

프로관전러 P.S 멤버십을 오픈하였습니다. https://www.youtube.com/channel/UCqI5lyTpC79pOy2D-VXAMdA/join

여러분의 후원은 저희에게 큰 힘이 됩니다.
==================================================
구독, 좋아요는 저희에게 큰 힘이 됩니다.
*프로선수들 솔랭플레이, 통계수치, 패치방향, 대회 관전을 종합하여 여러분께 최신 메타를 보기좋게 보여드립니다.*
*가끔 메타에 특별한게 없으면, 다양한 주제로 찾아뵙겠습니다*
==================================================
참고하는 사이트
1. lol.ps : 한국섭 데이터 관련해서는 모두 이곳에서 제공합니다.
2. 롤 공식 홈페이지 : 기본적인 설명툴, 이미지는 여기서 가져옵니다.
==================================================
솔랭 관전 영상의 1차 저작권은 라이엇게임즈에 있으며
이를 재 편집, 배포하는 행위는 2차 저작물 제작 행위로
저작권법의 보호를 받습니다.
또한 솔랭 관전영상을 편집하고 유튜브에 게시하는 행위에 대해
라이엇 게임즈에 가능하다는 답변을 받았습니다.
스트리밍 화면 사용 등은 최대한 지양하며,
간혹 사용하게 될 경우 철저히 본 스트리머에게 허락을 구합니다
==================================================
본 영상의 BGM 정보
Music provided by NoCopyrightSounds.
아웃트로 : Track: Jim Yosef - Fall With Me [NCS Release]
Watch: https://youtu.be/BG_W8Z74nG8
Free Download / Stream: http://ncs.io/FallWithMe

본 영상의 Tag 정보
#티어리스트 #26_1패치??? #PS표???",리그오브레전드|LOL|관전|꿀챔프|프로관전러|lol.ps,20,2026-01-13T14:01:03Z,PT14M28S,220809,1409,377,868,리그오브레전드 LOL 관전 꿀챔프 프로관전러 lol.ps
u-xV5PwpdA4,Game,LoL,팀이 지고 있는데 웃고 있어요 | KT vs T1 게임 4 하이라이트 | 결승전 | 2025 월드 챔피언십,"#Worlds2025 #LCK #LCKWIN #GEN #HLE #KT #T1

? LIVE & LIVE VOD
- LoL e스포츠 홈페이지:  https://lolesports.com/
- 네이버: https://sports.news.naver.com/esports/index.nhn
- SOOP: https://ch.sooplive.co.kr/aflol

? LCK 채널 구독 및 좋아요!
- LCK 공식 페이스북:  https://www.facebook.com/officiallck
- LCK 공식 인스타그램:  https://www.instagram.com/lckofficial/
- LCK 공식 틱톡 : https://tiktok.com/@lck_official
- LCK 공식 트위터 (영문):  https://twitter.com/LCK

* LCK 채널의 모든 영상은 라이엇 게임즈 코리아의 자산으로, 본 콘텐츠를 무단 복제, 도용하거나 상업적으로 이용하는 행위는 금지되며 이를 위반할 경우 관련법에 의거 법적 처벌을 받을 수 있음을 알려드립니다.",LCK|LCK Korea|롤챔스|리그오브레전드|LoL|티원|에욱|SNL|LCK썸네일|편집자|스크|T1|SKT|skt|t1|썸네일|DK|GEN|DRX|KT|HLE|POG|MVP|WORLDS|롤드컵|MSI|ALLSTAR|lck 서머|lck 썸머|lck 써머|lck 스프링|lck summer|lck spring|LSB|NS|한화생명|농심|케이티|젠지|아프리카|담원|브리온|Brion|BRO|므시|올스타|매드무비|위클리 코맨터리|MIC Check|MIC 첵|롤분토론|동준좌|클템|성캐|위클리 매드무비|전프시|오프더레코드|월드챔피언십|단톡|롤더넥|마이크체크|베스트모먼트|롤리나잇|성캐쇼|혓바닥터스|헬리오스|캡틴잭|빠른별|샤이|디플러스 기아|디플|플레임|시크릿보드룸|단군|꼬꼬갓|고수진|배혜지|함예진|윤수빈|노페|후니|박진영|마이크|롤즈|위클리|롤하이라이트|DNF|DN Freecs|디엔프릭스|든프|프린스|BFX|BNK FearX|분석데스크|이은빈,20,2025-11-09T11:31:41Z,PT9M11S,1134945,0,1466,551,LCK LCK Korea 롤챔스 리그오브레전드 LoL 티원 에욱 SNL LCK썸네일 편집자 스크 T1 SKT skt t1 썸네일 DK GEN DRX KT HLE POG MVP WORLDS 롤드컵 MSI ALLSTAR lck 서머 lck 썸머 lck 써머 lck 스프링 lck summer lck spring LSB NS 한화생명 농심 케이티 젠지 아프리카 담원 브리온 Brion BRO 므시 올스타 매드무비 위클리 코맨터리 MIC Check MIC 첵 롤분토론 동준좌 클템 성캐 위클리 매드무비 전프시 오프더레코드 월드챔피언십 단톡 롤더넥 마이크체크 베스트모먼트 롤리나잇 성캐쇼 혓바닥터스 헬리오스 캡틴잭 빠른별 샤이 디플러스 기아 디플 플레임 시크릿보드룸 단군 꼬꼬갓 고수진 배혜지 함예진 윤수빈 노페 후니 박진영 마이크 롤즈 위클리 롤하이라이트 DNF DN Freecs 디엔프릭스 든프 프린스 BFX BNK FearX 분석데스크 이은빈
21X7arT0bus,Game,LoL,롤에서 일대일이 가장 쎈 챔피언,"------------------------------------------------------------------------
#leagueoflegends #롤 #리그오브레전드 #shorts",리그오브레전드,20,2024-09-06T09:00:02Z,PT42S,515296,6840,606,42,리그오브레전드
Qxw8mQAhjTg,Game,LoL,T1 vs KT | 매치 15 하이라이트 | 2026 LCK CUP,"#LCK #ForOneLegacy #2026LCKCUP

? LIVE & LIVE VOD
- LoL e스포츠 홈페이지:  https://lolesports.com/
- 치지직: https://m.site.naver.com/1Z0Bn
- SOOP: https://ch.sooplive.co.kr/aflol

? LCK 채널 구독 및 좋아요!
- LCK 공식 페이스북:  https://www.facebook.com/officiallck
- LCK 공식 인스타그램:  https://www.instagram.com/lckofficial/
- LCK 공식 틱톡 : https://tiktok.com/@lck_official
- LCK 공식 트위터 (영문):  https://twitter.com/LCK

* LCK 채널의 모든 영상은 라이엇 게임즈 코리아의 자산으로, 본 콘텐츠를 무단 복제, 도용하거나 상업적으로 이용하는 행위는 금지되며 이를 위반할 경우 관련법에 의거 법적 처벌을 받을 수 있음을 알려드립니다.",LCK|LCK Korea|롤챔스|리그오브레전드|LoL|티원|에욱|SNL|LCK썸네일|편집자|스크|T1|SKT|skt|t1|썸네일|DK|GEN|DRX|KT|HLE|POG|MVP|WORLDS|롤드컵|MSI|ALLSTAR|lck 서머|lck 썸머|lck 써머|lck 스프링|lck summer|lck spring|LSB|NS|한화생명|농심|케이티|젠지|아프리카|담원|브리온|Brion|BRO|므시|올스타|매드무비|위클리 코맨터리|MIC Check|MIC 첵|롤분토론|동준좌|클템|성캐|위클리 매드무비|전프시|오프더레코드|월드챔피언십|단톡|롤더넥|마이크체크|베스트모먼트|롤리나잇|성캐쇼|혓바닥터스|헬리오스|캡틴잭|빠른별|샤이|디플러스 기아|디플|플레임|시크릿보드룸|단군|꼬꼬갓|고수진|배혜지|함예진|윤수빈|노페|후니|박진영|마이크|롤즈|위클리|롤하이라이트|DNF|DN Freecs|디엔프릭스|든프|프린스|BFX|BNK FearX|분석데스크|이은빈,20,2026-01-24T11:15:00Z,PT34M46S,243239,0,174,2086,LCK LCK Korea 롤챔스 리그오브레전드 LoL 티원 에욱 SNL LCK썸네일 편집자 스크 T1 SKT skt t1 썸네일 DK GEN DRX KT HLE POG MVP WORLDS 롤드컵 MSI ALLSTAR lck 서머 lck 썸머 lck 써머 lck 스프링 lck summer lck spring LSB NS 한화생명 농심 케이티 젠지 아프리카 담원 브리온 Brion BRO 므시 올스타 매드무비 위클리 코맨터리 MIC Check MIC 첵 롤분토론 동준좌 클템 성캐 위클리 매드무비 전프시 오프더레코드 월드챔피언십 단톡 롤더넥 마이크체크 베스트모먼트 롤리나잇 성캐쇼 혓바닥터스 헬리오스 캡틴잭 빠른별 샤이 디플러스 기아 디플 플레임 시크릿보드룸 단군 꼬꼬갓 고수진 배혜지 함예진 윤수빈 노페 후니 박진영 마이크 롤즈 위클리 롤하이라이트 DNF DN Freecs 디엔프릭스 든프 프린스 BFX BNK FearX 분석데스크 이은빈
